time,id,x,y,angle,speed,lane_id,acceleration
314.8,292,298.4,37.16327738,180,15.07591676,E8_1,-0.221527509
314.8,293,285.6827192,201.6,270,0.261875172,-E3_1,-0.234472413
314.8,294,201.6,181.997975,0,0,-E4_1,0
314.8,295,98.4,76.733395,180,13.06869691,E10_1,0.534004589
314.8,296,17.58773935,201.6,270,5.171955512,-E2_1,2.202261696
314.8,297,136.9355617,298.4,90,12.34782277,E22_1,1.686931583
314.8,298,101.6,74.36898389,0,8.996224242,-E10_1,-3.033828454
314.8,299,132.9310004,204.8,270,0,-E1_0,0
314.8,77,154.5485261,201.6,270,0,-E1_1,0
315.2,106,177.0516292,201.6,270,0,-E1_1,0
315.2,114,210.5010041,201.6,270,0,-E3_1,0
315.2,131,132.0454226,201.6,270,0,-E1_1,0
315.2,134,218.002035,201.6,270,0,-E3_1,0
315.2,135,110.5010019,201.6,270,0,-E1_1,0
315.2,137,225.5030642,201.6,270,0,-E3_1,0
315.2,151,121.4274464,201.6,270,0,-E1_1,0
315.2,152,233.0041042,201.6,270,0,-E3_1,0
315.2,158,89.49899286,95.2,90,0,E13_0,0
315.2,159,240.5051441,201.6,270,0,-E3_1,0
315.2,168,189.4602806,298.4,90,9.459605367,E22_1,-4.5
315.2,184,139.5464581,201.6,270,0,-E1_1,0
315.2,193,255.5072147,201.6,270,0,-E3_1,0
315.2,197,147.0474882,201.6,270,0,-E1_1,0
315.2,201,248.0061837,201.6,270,0,-E3_1,0
315.2,202,169.5505913,201.6,270,0,-E1_1,0
315.2,205,162.0495575,201.6,270,0,-E1_1,0
315.2,207,201.6,189.4989991,0,0,-E4_1,0
315.2,212,-1.6,241.6419043,180,13.83804197,-E20_1,0.881616307
315.2,219,263.0082439,201.6,270,0,-E3_1,0
315.2,224,184.5526657,201.6,270,0,-E1_1,0
315.2,230,189.4989984,198.4,90,0,E1_1,0
315.2,231,181.997961,198.4,90,0,E1_1,0
315.2,235,4.8,291.8904485,0,5.5993106,E20_0,-4.5
315.2,239,67.46624313,298.4,90,15.23901262,E21_1,-0.69877084
315.2,241,27.8387903,201.6,270,3.735643408,-E2_1,1.695836328
315.2,246,270.5092686,201.6,270,0,-E3_1,0
315.2,248,42.67499604,201.6,270,5.510612634,-E2_1,-0.551004748
315.2,249,98.4,266.832271,180,11.74432802,E24_1,1.636121091
315.2,25,60.67023993,-1.6,90,11.7112332,-E18_1,-0.860981453
315.2,250,192.029463,201.2529339,287.9336084,0,:J3_19_0,0
315.2,251,58.58132806,201.6,270,6.843961902,-E2_1,-2.324452468
315.2,254,204.8,132.2759463,0,11.7880538,-E4_0,1.150970859
315.2,255,-12.7298623,201.6,270,9.000882783,-E0_1,1.89297582
315.2,258,95.2,98.52230553,180,14.00838055,:J6_1_0,0.18356636
315.2,259,113.8264144,204.8,270,0,-E1_0,0
315.2,260,228.8167558,204.8,270,7.772365088,-E3_0,-3.264498873
315.2,261,1.6,55.68207091,0,15.31182013,-E11_1,-0.208095421
315.2,262,1.6,19.454486,0,9.379197078,-E11_1,1.365848657
315.2,263,100.9043136,94.46000621,352.0015028,0,:J6_11_0,0
315.2,264,124.4443856,204.8,270,0,-E1_0,0
315.2,265,210.5435646,204.8,270,6.921196483,-E3_0,2.6
315.2,266,101.6,25.81138799,0,11.13166522,-E10_1,2.344310921
315.2,267,18.45862519,298.4,90,8.359100752,E21_1,1.977392842
315.2,268,104.8,46.05718922,0,12.94724213,-E10_0,0.979689578
315.2,270,298.4,80.15160777,180,13.07085356,E8_1,0.219804413
315.2,271,101.6,230.6163315,0,11.97976852,-E24_1,0.645365001
315.2,272,95.2,36.99310598,180,14.58641441,E10_0,0.808112102
315.2,273,104.8,133.8753011,0,13.56310058,-E5_0,0.377527736
315.2,276,110.5010062,104.8,270,0,-E14_0,0
315.2,278,278.0136973,201.6,270,0.005200658,-E3_1,-0.008289682
315.2,279,10.52833755,104.8,270,1.299797397,-E13_0,-4.5
315.2,280,98.4,147.5329696,180,13.45751759,E5_1,-0.237971485
315.2,281,174.4969244,198.4,90,0,E1_1,0
315.2,282,3.127796548,204.9203391,306.0233471,7.079908878,:J1_3_0,0.518537253
315.2,283,118.002046,104.8,270,0,-E14_0,0
315.2,284,201.6,174.4968418,0,0.000169138,-E4_1,-0.000379226
315.2,285,81.89813189,95.2,90,0.132627525,E13_0,-0.190636193
315.2,286,98.4,120.2077649,180,12.12417463,E5_1,-2.887788719
315.2,287,78.76905958,198.4,90,10.54598211,E2_1,-4.043660363
315.2,288,100.275016,3.274973414,161.9046298,5.051379805,:J11_2_0,1.928074614
315.2,289,204.8,227.8065329,0,10.30480996,-E23_0,1.504701858
315.2,290,50.73810739,198.4,90,13.30774253,E2_1,-0.296384866
315.2,291,298.4,162.4914484,180,12.69140432,E7_1,2.336052256
315.2,292,298.4,31.27801206,180,14.71316331,E8_1,-0.906883635
315.2,293,285.6229487,201.6,270,0.149426104,-E3_1,-0.28112267
315.2,294,201.6,181.997975,0,0,-E4_1,0
315.2,295,98.4,71.54841211,180,12.96245721,E10_1,-0.265599255
315.2,296,15.31676474,201.6,270,5.677436514,-E2_1,1.263702505
315.2,297,142.1114987,298.4,90,12.93984264,E22_1,1.480049669
315.2,298,101.6,77.24747358,0,7.196224242,-E10_1,-4.5
315.2,299,132.9310004,204.8,270,0,-E1_0,0
315.2,77,154.5485261,201.6,270,0,-E1_1,0
315.6,106,177.0516292,201.6,270,0,-E1_1,0
315.6,114,210.5010041,201.6,270,0,-E3_1,0
315.6,131,132.0454226,201.6,270,0,-E1_1,0
315.6,134,218.002035,201.6,270,0,-E3_1,0
315.6,135,110.5010019,201.6,270,0,-E1_1,0
315.6,137,225.5030642,201.6,270,0,-E3_1,0
315.6,151,121.4274464,201.6,270,0,-E1_1,0
315.6,152,233.0041042,201.6,270,0,-E3_1,0
315.6,158,89.49899286,95.2,90,0,E13_0,0
315.6,159,240.5051441,201.6,270,0,-E3_1,0
315.6,168,192.5241227,298.4,90,7.659605367,E22_1,-4.5
315.6,184,139.5464581,201.6,270,0,-E1_1,0
315.6,193,255.5072147,201.6,270,0,-E3_1,0
315.6,197,147.0474882,201.6,270,0,-E1_1,0
315.6,201,248.0061837,201.6,270,0,-E3_1,0
315.6,202,169.5505913,201.6,270,0,-E1_1,0
315.6,205,162.0495575,201.6,270,0,-E1_1,0
315.6,207,201.6,189.4989991,0,0,-E4_1,0
315.6,212,-1.6,236.2710919,180,13.42703108,-E20_1,-1.027527227
315.6,219,263.0082439,201.6,270,0,-E3_1,0
315.6,224,184.5526657,201.6,270,0,-E1_1,0
315.6,230,189.4989984,198.4,90,0,E1_1,0
315.6,231,181.997961,198.4,90,0,E1_1,0
315.6,235,4.8,293.5911926,0,4.251860236,E20_0,-3.368625912
315.6,239,73.64690168,298.4,90,15.45164638,E21_1,0.531584378
315.6,241,26.04420826,201.6,270,4.486455099,-E2_1,1.877029227
315.6,246,270.5092686,201.6,270,0,-E3_1,0
315.6,248,40.51071658,201.6,270,5.410698665,-E2_1,-0.249784922
315.6,249,98.4,261.848349,180,12.4598051,E24_1,1.788692698
315.6,25,65.44253965,-1.6,90,11.93074931,-E18_1,0.548790261
315.6,250,192.029463,201.2529339,287.9336084,0,:J3_19_0,0
315.6,251,55.99989598,201.6,270,6.453580213,-E2_1,-0.975954222
315.6,254,204.8,137.1430757,0,12.16782342,-E4_0,0.949424057
315.6,255,-16.48093686,201.6,270,9.37768641,-E0_1,0.942009068
315.6,258,95.2,92.95231188,180,13.92498414,:J6_1_0,-0.208491007
315.6,259,113.8264144,204.8,270,0,-E1_0,0
315.6,260,225.4963315,204.8,270,8.301060661,-E3_0,1.321738933
315.6,261,1.6,61.93218348,0,15.62528142,-E11_1,0.783653211
315.6,262,1.6,23.54201203,0,10.21881507,-E11_1,2.099044993
315.6,263,100.9043136,94.46000621,352.0015028,0,:J6_11_0,0
315.6,264,124.4443856,204.8,270,0,-E1_0,0
315.6,265,208.0901147,205.1299836,273.7933218,6.191339735,:J3_4_0,-1.82464187
315.6,266,101.6,30.55666301,0,11.86318755,-E10_1,1.828805844
315.6,267,22.08735938,298.4,90,9.071835493,E21_1,1.781836851
315.6,268,104.8,51.41228103,0,13.38772953,-E10_0,1.101218485
315.6,270,298.4,74.82469402,180,13.31728437,E8_1,0.61607704
315.6,271,101.6,235.3143076,0,11.74494021,-E24_1,-0.587070773
315.6,272,95.2,31.17081774,180,14.55572059,E10_0,-0.076734559
315.6,273,104.8,139.1893731,0,13.28518011,-E5_0,-0.694801174
315.6,276,110.5010062,104.8,270,0,-E14_0,0
315.6,278,278.0124417,201.6,270,0.003139125,-E3_1,-0.005153831
315.6,279,10.50555596,104.8,270,0.056953974,-E13_0,-3.107108556
315.6,280,98.4,142.2123061,180,13.3016588,E5_1,-0.389646979
315.6,281,174.4969244,198.4,90,0,E1_1,0
315.6,282,2.011623667,207.5186343,328.9891939,7.196281577,:J1_3_0,0.290931747
315.6,283,118.002046,104.8,270,0,-E14_0,0
315.6,284,201.6,174.4968878,0,0.000114971,-E4_1,-0.000135416
315.6,285,81.9360278,95.2,90,0.09473978,E13_0,-0.094719363
315.6,286,98.4,116.0780951,180,10.32417463,E5_1,-4.5
315.6,287,82.26745243,198.4,90,8.745982109,E2_1,-4.5
315.6,288,101.5960406,1.282375621,149.5837074,6.037046438,:J11_2_0,2.46416658
315.6,289,204.8,232.2877361,0,11.20300796,-E23_0,2.245494984
315.6,290,55.94559359,198.4,90,13.01871552,E2_1,-0.722567543
315.6,291,298.4,157.1209537,180,13.42623679,E7_1,1.837081187
315.6,292,298.4,25.21001528,180,15.16999193,E8_1,1.142071549
315.6,293,285.5858374,201.6,270,0.092778259,-E3_1,-0.141619611
315.6,294,201.6,181.997975,0,0,-E4_1,0
315.6,295,98.4,66.41023089,180,12.84545307,E10_1,-0.292510353
315.6,296,13.2336185,201.6,270,5.20786562,-E2_1,-1.173927234
315.6,297,147.3806041,298.4,90,13.17276336,E22_1,0.582301806
315.6,298,101.6,79.76983989,0,6.30591576,-E10_1,-2.225771205
315.6,299,132.9310004,204.8,270,0,-E1_0,0
315.6,77,154.5485261,201.6,270,0,-E1_1,0
316,106,177.0516292,201.6,270,0,-E1_1,0
316,114,210.5010041,201.6,270,0,-E3_1,0
316,131,132.0454226,201.6,270,0,-E1_1,0
316,134,218.002035,201.6,270,0,-E3_1,0
316,135,110.5010019,201.6,270,0,-E1_1,0
316,137,225.5030642,201.6,270,0,-E3_1,0
316,151,121.4274464,201.6,270,0,-E1_1,0
316,152,233.0041042,201.6,270,0,-E3_1,0
316,158,89.49899286,95.2,90,0,E13_0,0
316,159,240.5051441,201.6,270,0,-E3_1,0
316,168,194.8554177,298.2206546,92.05942958,5.859605367,:J17_2_1,-4.5
316,184,139.5464581,201.6,270,0,-E1_1,0
316,193,255.5072147,201.6,270,0,-E3_1,0
316,197,147.0474882,201.6,270,0,-E1_1,0
316,201,248.0061837,201.6,270,0,-E3_1,0
316,202,169.5505913,201.6,270,0,-E1_1,0
316,205,162.0495575,201.6,270,0,-E1_1,0
316,207,201.6,189.4989991,0,0,-E4_1,0
316,212,-1.6,230.7895378,180,13.70388519,-E20_1,0.692135278
316,219,263.0082439,201.6,270,0,-E3_1,0
316,224,184.5526657,201.6,270,0,-E1_1,0
316,230,189.4989984,198.4,90,0,E1_1,0
316,231,181.997961,198.4,90,0,E1_1,0
316,235,5.300029374,294.8600176,5.882257457,3.538606187,:J15_2_0,-1.78313512
316,239,79.83367833,298.4,90,15.46694163,E21_1,0.038238134
316,241,23.99677668,201.6,270,5.118578954,-E2_1,1.580309639
316,246,270.5092686,201.6,270,0,-E3_1,0
316,248,38.25153406,201.6,270,5.64795629,-E2_1,0.593144063
316,249,98.4,256.6260286,180,13.05580102,E24_1,1.489989808
316,25,70.21941812,-1.6,90,11.94219616,-E18_1,0.028617139
316,250,192.029463,201.2529339,287.9336084,0,:J3_19_0,0
316,251,53.3879867,201.6,270,6.529773196,-E2_1,0.190482457
316,254,204.8,141.9904057,0,12.1183249,-E4_0,-0.123746291
316,255,-20.29669608,201.6,270,9.539398032,-E0_1,0.404279057
316,258,95.2,87.33766667,180,14.03661303,E10_0,0.27907221
316,259,113.8264144,204.8,270,0,-E1_0,0
316,260,222.5110408,204.8,270,7.463226871,-E3_0,-2.094584477
316,261,1.6,68.05981646,0,15.31908245,-E11_1,-0.765497412
316,262,1.6,27.92134064,0,10.94832151,-E11_1,1.823766085
316,263,100.8548914,94.81453746,351.8687794,0.894761979,:J6_17_0,2.236904947
316,264,124.4443856,204.8,270,0,-E1_0,0
316,265,206.0331641,206.4780598,290.3360999,6.265621514,:J3_4_0,0.185704447
316,266,101.6,35.66555513,0,12.7722303,-E10_1,2.272606863
316,267,25.93225438,298.4,90,9.612237483,E21_1,1.351004977
316,268,104.8,56.56907781,0,12.89199196,-E10_0,-1.23934393
316,270,298.4,69.49219195,180,13.33125518,E8_1,0.034927012
316,271,101.6,239.9534359,0,11.59782082,-E24_1,-0.367798475
316,272,95.2,26.06852951,180,12.75572059,E10_0,-4.5
316,273,104.8,144.4839668,0,13.2364842,-E5_0,-0.12173977
316,276,110.5010062,104.8,270,0,-E14_0,0
316,278,278.0117245,201.6,270,0.001792975,-E3_1,-0.003365376
316,279,10.50139476,104.8,270,0.010403012,-E13_0,-0.116377406
316,280,98.4,137.2922094,180,12.3002418,E5_1,-2.503542483
316,281,174.4969244,198.4,90,0,E1_1,0
316,282,1.6,210.4832903,347.3683345,7.483633947,E20_1,0.718380925
316,283,118.002046,104.8,270,0,-E14_0,0
316,284,201.6,174.4969193,0,7.87264E-05,-E4_1,-9.06113E-05
316,285,81.95602549,95.2,90,0.049994226,E13_0,-0.111863884
316,286,98.4,112.6684252,180,8.524174628,E5_1,-4.5
316,287,85.04584527,198.4,90,6.945982109,E2_1,-4.5
316,288,103.8622717,-0.077363018,132.8751405,6.606107867,:J11_2_0,1.422653573
316,289,204.8,237.1458859,0,12.14537438,-E23_0,2.355916061
316,290,60.59622504,198.4,90,11.62657863,E2_1,-3.480342228
316,291,298.4,151.7642761,180,13.39169408,E7_1,-0.086356791
316,292,298.4,19.81463759,180,13.48844424,E8_1,-4.203869211
316,293,285.561693,201.6,270,0.06036114,-E3_1,-0.081042799
316,294,201.6,181.997975,0,0,-E4_1,0
316,295,98.4,61.12980794,180,13.20105738,E10_1,0.889010771
316,296,10.73447225,201.6,270,6.24786562,-E2_1,2.6
316,297,152.768848,298.4,90,13.47060981,E22_1,0.744616119
316,298,101.6,81.66992931,0,4.750223555,-E10_1,-3.889230512
316,299,132.9310004,204.8,270,0,-E1_0,0
316,77,154.5485261,201.6,270,0,-E1_1,0
316.4,106,177.0516292,201.6,270,0,-E1_1,0
316.4,114,210.5010041,201.6,270,0,-E3_1,0
316.4,131,132.0454226,201.6,270,0,-E1_1,0
316.4,134,218.002035,201.6,270,0,-E3_1,0
316.4,135,110.5010019,201.6,270,0,-E1_1,0
316.4,137,225.5030642,201.6,270,0,-E3_1,0
316.4,151,121.4274464,201.6,270,0,-E1_1,0
316.4,152,233.0041042,201.6,270,0,-E3_1,0
316.4,158,89.49899286,95.2,90,0,E13_0,0
316.4,159,240.5051441,201.6,270,0,-E3_1,0
316.4,168,196.9437057,297.3537766,102.3646198,5.757984847,:J17_2_1,-0.2540513
316.4,184,139.5464581,201.6,270,0,-E1_1,0
316.4,193,255.5072147,201.6,270,0,-E3_1,0
316.4,197,147.0474882,201.6,270,0,-E1_1,0
316.4,201,248.0061837,201.6,270,0,-E3_1,0
316.4,202,169.5505913,201.6,270,0,-E1_1,0
316.4,205,162.0495575,201.6,270,0,-E1_1,0
316.4,207,201.6,189.4989991,0,0,-E4_1,0
316.4,212,-1.6,225.3996097,180,13.47482034,-E20_1,-0.572662127
316.4,219,263.0082439,201.6,270,0,-E3_1,0
316.4,224,184.5526657,201.6,270,0,-E1_1,0
316.4,230,189.4989984,198.4,90,0,E1_1,0
316.4,231,181.997961,198.4,90,0,E1_1,0
316.4,235,6.692361576,295.2,26.91494418,3.664316359,E21_0,0.314275429
316.4,239,85.99974418,298.4,90,15.41516463,E21_1,-0.129442511
316.4,241,21.7751268,201.6,270,5.554124707,-E2_1,1.088864381
316.4,246,270.5092686,201.6,270,0,-E3_1,0
316.4,248,35.89257216,201.6,270,5.897404762,-E2_1,0.623621179
316.4,249,98.4,251.1823356,180,13.60923239,E24_1,1.38357843
316.4,25,74.86919392,-1.6,90,11.62443951,-E18_1,-0.794391634
316.4,250,192.029463,201.2529339,287.9336084,0,:J3_19_0,0
316.4,251,50.85659223,201.6,270,6.328486164,-E2_1,-0.503217581
316.4,254,204.8,146.7479277,0,11.89380508,-E4_0,-0.561299548
316.4,255,-24.19847701,201.6,270,9.754452327,-E0_1,0.537635736
316.4,258,95.2,81.8274818,180,13.77546216,E10_0,-0.652877168
316.4,259,113.8264144,204.8,270,0,-E1_0,0
316.4,260,219.65907,204.8,270,7.129926838,-E3_0,-0.833250082
316.4,261,1.6,74.32311493,0,15.65824617,-E11_1,0.84790928
316.4,262,1.6,32.67081747,0,11.87369209,-E11_1,2.313426455
316.4,263,100.5217055,95.39715747,349.0095784,1.684429526,:J6_17_0,1.974168868
316.4,264,124.4443856,204.8,270,0,-E1_0,0
316.4,265,205.0575827,208.5969209,317.8375974,5.92420073,:J3_4_0,-0.853551958
316.4,266,101.6,41.07144659,0,13.51472866,-E10_1,1.856245893
316.4,267,30.01390893,298.4,90,10.20413637,E21_1,1.479747226
316.4,268,104.8,61.8291712,0,13.15023347,-E10_0,0.645603778
316.4,270,298.4,64.14657695,180,13.36403751,E8_1,0.081955821
316.4,271,101.6,244.738702,0,11.96316532,-E24_1,0.91336125
316.4,272,95.2,21.68624127,180,10.95572059,E10_0,-4.5
316.4,273,104.8,149.9001096,0,13.54035693,-E5_0,0.759681837
316.4,276,110.5010062,104.8,270,0,-E14_0,0
316.4,278,278.0112004,201.6,270,0.001310158,-E3_1,-0.001207043
316.4,279,10.50102199,104.8,270,0.000931913,-E13_0,-0.023677748
316.4,280,98.4,132.9118863,180,10.9508077,E5_1,-3.373585261
316.4,281,174.4969244,198.4,90,0,E1_1,0
316.4,282,1.6,213.7578437,357.3316076,8.186383502,E20_1,1.756873888
316.4,283,118.002046,104.8,270,0,-E14_0,0
316.4,284,201.6,174.4969384,0,4.7814E-05,-E4_1,-7.72812E-05
316.4,285,81.97277825,95.2,90,0.041881884,E13_0,-0.020280856
316.4,286,98.46463592,109.9484589,179.2586934,6.811295284,:J6_3_0,-4.282198362
316.4,287,87.10673487,198.4,90,5.152223992,E2_1,-4.484395292
316.4,288,106.6623462,-1.066049459,114.0387569,7.572406254,:J11_2_0,2.415745967
316.4,289,204.8,242.3033709,0,12.89371267,-E23_0,1.870845715
316.4,290,64.7255086,198.4,90,10.3232089,E2_1,-3.258424319
316.4,291,298.4,146.5813657,180,12.95727596,E7_1,-1.08604529
316.4,292,298.4,15.01063353,180,12.01001015,E8_1,-3.696085231
316.4,293,285.5423924,201.6,270,0.048251381,-E3_1,-0.030274396
316.4,294,201.6,181.997975,0,0,-E4_1,0
316.4,295,98.4,55.79803831,180,13.32942406,E10_1,0.320916699
316.4,296,7.845572944,201.9649182,274.1955998,7.286073259,:J1_3_0,2.595519097
316.4,297,158.0839742,298.4,90,13.28781548,E22_1,-0.456985821
316.4,298,101.6,83.82773728,0,5.394519922,-E10_1,1.610740916
316.4,299,132.9310004,204.8,270,0,-E1_0,0
316.4,77,154.5485261,201.6,270,0,-E1_1,0
316.8,106,177.0516292,201.6,270,0,-E1_1,0
316.8,114,210.5010041,201.6,270,0,-E3_1,0
316.8,131,132.0454226,201.6,270,0,-E1_1,0
316.8,134,218.002035,201.6,270,0,-E3_1,0
316.8,135,110.5010019,201.6,270,0,-E1_1,0
316.8,137,225.5030642,201.6,270,0,-E3_1,0
316.8,151,121.4274464,201.6,270,0,-E1_1,0
316.8,152,233.0041042,201.6,270,0,-E3_1,0
316.8,158,89.49899286,95.2,90,0,E13_0,0
316.8,159,240.5051441,201.6,270,0,-E3_1,0
316.8,168,198.1479687,295.364219,128.8612886,5.96747477,:J17_2_1,0.523724807
316.8,184,139.5464581,201.6,270,0,-E1_1,0
316.8,193,255.5072147,201.6,270,0,-E3_1,0
316.8,197,147.0474882,201.6,270,0,-E1_1,0
316.8,201,248.0061837,201.6,270,0,-E3_1,0
316.8,202,169.5505913,201.6,270,0,-E1_1,0
316.8,205,162.0495575,201.6,270,0,-E1_1,0
316.8,207,201.6,189.4989991,0,0,-E4_1,0
316.8,212,-1.6,220.0286251,180,13.42746146,-E20_1,-0.118397207
316.8,219,263.0082439,201.6,270,0,-E3_1,0
316.8,224,184.5526657,201.6,270,0,-E1_1,0
316.8,230,189.4989984,198.4,90,0,E1_1,0
316.8,231,181.997961,198.4,90,0,E1_1,0
316.8,235,8.489019767,295.2,62.37064424,4.491645479,E21_0,2.068322799
316.8,241,19.27445374,201.6,270,6.251682642,-E2_1,1.743894837
316.8,246,270.5092686,201.6,270,0,-E3_1,0
316.8,248,33.53495285,201.6,270,5.894048256,-E2_1,-0.008391264
316.8,249,98.4,245.4022801,180,14.45013878,E24_1,2.102265971
316.8,25,79.66995024,-1.6,90,12.00189079,-E18_1,0.943628209
316.8,250,192.029463,201.2529339,287.9336084,0,:J3_19_0,0
316.8,251,48.23671633,201.6,270,6.549689746,-E2_1,0.553008955
316.8,254,204.8,151.45464,0,11.76678065,-E4_0,-0.317561075
316.8,255,-27.98043475,201.6,270,9.454894344,-E0_1,-0.748894956
316.8,258,95.2,76.39727367,180,13.57552033,E10_0,-0.499854582
316.8,259,113.8264144,204.8,270,0,-E1_0,0
316.8,260,216.4542299,204.8,270,8.01210032,-E3_0,2.205433705
316.8,261,1.6,80.51241458,0,15.47324914,-E11_1,-0.46249257
316.8,262,1.6,37.67641003,0,12.51398138,-E11_1,1.600723222
316.8,263,100.0138767,96.24353883,344.5026664,2.467178786,:J6_17_0,1.95687315
316.8,264,124.4443856,204.8,270,0,-E1_0,0
316.8,265,201.6,210.9029143,349.9589315,5.810035349,-E23_1,-0.285413455
316.8,266,101.6,46.45182842,0,13.45095457,-E10_1,-0.159435225
316.8,267,34.49527542,298.4,90,11.20341625,E21_1,2.498199691
316.8,268,104.8,66.9904445,0,12.90318325,-E10_0,-0.617625549
316.8,270,298.4,58.77044089,180,13.44034015,E8_1,0.190756599
316.8,271,101.6,249.5463147,0,12.01903161,-E24_1,0.139665731
316.8,272,95.2,18.02395304,180,9.155720588,E10_0,-4.5
316.8,273,104.8,155.1654463,0,13.16334187,-E5_0,-0.942537655
316.8,276,110.5010062,104.8,270,0,-E14_0,0
316.8,278,278.0108609,201.6,270,0.000848909,-E3_1,-0.001153121
316.8,279,10.5010041,104.8,270,4.47342E-05,-E13_0,-0.002217947
316.8,280,98.4,128.9501565,180,9.904324454,E5_1,-2.616208113
316.8,281,174.4969244,198.4,90,0,E1_1,0
316.8,282,1.6,217.2762686,0,8.796062183,E20_1,1.524196701
316.8,283,118.002046,104.8,270,0,-E14_0,0
316.8,284,201.6,174.4969384,0,0,-E4_1,-0.000119535
316.8,285,81.98138186,95.2,90,0.021509026,E13_0,-0.050932144
316.8,286,98.75526363,107.9181583,175.9154395,5.126918494,:J6_3_0,-4.210941973
316.8,287,88.56633245,198.4,90,3.648993953,E2_1,-3.758075097
316.8,288,109.9682111,-1.538315877,98.72557107,8.347262763,:J11_2_0,1.937141273
316.8,289,201.6,247.7437306,0,13.60089926,-E23_1,1.76796649
316.8,290,68.3353828,198.4,90,9.024685493,E2_1,-3.246308515
316.8,291,298.4,141.3422355,180,13.09782542,E7_1,0.351373648
316.8,292,298.4,10.92662947,180,10.21001015,E8_1,-4.5
316.8,293,285.5315025,201.6,270,0.027224869,-E3_1,-0.052566279
316.8,294,201.6,181.997975,0,0,-E4_1,0
316.8,295,98.4,50.48335868,180,13.28669909,E10_1,-0.106812404
316.8,296,5.094143375,203.023514,285.8382158,7.515154117,:J1_3_0,0.572702145
316.8,297,163.4118302,298.4,90,13.31963999,E22_1,0.079561292
316.8,298,101.6,86.07019804,0,5.606151899,-E10_1,0.529079943
316.8,299,132.9310004,204.8,270,0,-E1_0,0
316.8,77,154.5485261,201.6,270,0,-E1_1,0
317.2,106,177.0516292,201.6,270,0,-E1_1,0
317.2,114,210.5010041,201.6,270,0,-E3_1,0
317.2,131,132.0454226,201.6,270,0,-E1_1,0
317.2,134,218.002035,201.6,270,0,-E3_1,0
317.2,135,110.5010019,201.6,270,0,-E1_1,0
317.2,137,225.5030642,201.6,270,0,-E3_1,0
317.2,151,121.4274464,201.6,270,0,-E1_1,0
317.2,152,233.0041042,201.6,270,0,-E3_1,0
317.2,158,89.49899286,95.2,90,0,E13_0,0
317.2,159,240.5051441,201.6,270,0,-E3_1,0
317.2,168,198.4,293.1233378,158.2525781,5.646283874,E23_1,-0.80297724
317.2,184,139.5464581,201.6,270,0,-E1_1,0
317.2,193,255.5072147,201.6,270,0,-E3_1,0
317.2,197,147.0474882,201.6,270,0,-E1_1,0
317.2,201,248.0061837,201.6,270,0,-E3_1,0
317.2,202,169.5505913,201.6,270,0,-E1_1,0
317.2,205,162.0495575,201.6,270,0,-E1_1,0
317.2,207,201.6,189.4989991,0,0,-E4_1,0
317.2,212,-1.6,214.5599169,180,13.67177043,-E20_1,0.610772416
317.2,219,263.0082439,201.6,270,0,-E3_1,0
317.2,224,184.5526657,201.6,270,0,-E1_1,0
317.2,230,189.4989984,198.4,90,0,E1_1,0
317.2,231,181.997961,198.4,90,0,E1_1,0
317.2,235,10.69777629,295.2,88.86038589,5.521891316,E21_0,2.575614595
317.2,241,16.55131881,201.6,270,6.807837334,-E2_1,1.390386731
317.2,246,270.5092686,201.6,270,0,-E3_1,0
317.2,248,31.10881102,201.6,270,6.065354592,-E2_1,0.428265839
317.2,249,98.4,239.2404514,180,15.40457187,E24_1,2.38608272
317.2,25,84.34255613,-1.6,90,11.68151474,-E18_1,-0.80094012
317.2,250,192.029463,201.2529339,287.9336084,0,:J3_19_0,0
317.2,251,45.82160149,201.6,270,6.037787112,-E2_1,-1.279756584
317.2,254,204.8,156.3154272,0,12.15196816,-E4_0,0.962968763
317.2,255,-31.90622704,201.6,270,9.814480733,-E0_1,0.898965971
317.2,258,95.2,70.92962572,180,13.66911989,E10_0,0.233998909
317.2,259,113.8264144,204.8,270,0,-E1_0,0
317.2,260,212.8784902,204.8,270,8.939349356,-E3_0,2.318122589
317.2,261,1.6,86.7991288,0,15.71678555,-E11_1,0.608841024
317.2,262,1.6,42.92768881,0,13.12819695,-E11_1,1.535538935
317.2,263,99.36898423,97.31835961,338.7137099,3.133073546,:J6_17_0,1.664736899
317.2,264,124.4443856,204.8,270,0,-E1_0,0
317.2,265,201.6,213.5254467,356.9532418,6.55633092,-E23_1,1.865738929
317.2,266,101.6,51.8320759,0,13.45061872,-E10_1,-0.000839619
317.2,267,39.24341737,298.4,90,11.87035487,E21_1,1.66734655
317.2,268,104.8,72.20256184,0,13.03029336,-E10_0,0.317775278
317.2,270,298.4,53.50966009,180,13.15195199,E8_1,-0.720970384
317.2,271,101.6,254.3411333,0,11.98704669,-E24_1,-0.079962314
317.2,272,95.2,15.0816648,180,7.355720588,E10_0,-4.5
317.2,273,104.8,160.5970336,0,13.57896818,-E5_0,1.03906578
317.2,276,110.5010062,104.8,270,0,-E14_0,0
317.2,278,278.0106655,201.6,270,0.000488522,-E3_1,-0.000900969
317.2,279,10.5010041,104.8,270,0,-E13_0,-0.000111836
317.2,280,98.4,125.4787125,180,8.678610011,E5_1,-3.064286105
317.2,281,174.4969244,198.4,90,0,E1_1,0
317.2,282,1.6,221.0971113,0,9.552106614,E20_1,1.890111079
